GEOID,tot_pop,median_inc,unemp,pov,EP_age_65,diveristy_idx,hou_burd,vote_share,crime_rate
021027,20000,43390,0.10340802987861811,0.18847882336919516,0.1777,0.07029984,0.002424077352580689,0.22338728060177798,0.0244
021029,77727,58702,0.06735014225448838,0.09893807170644517,0.1362460920915512,0.076124517665046465,7.675323309851752e-4,0.22886689400870552,0.028458579386828258
021031,12828,38427,0.054098360655737705,0.2185134872889579,0.1720455254131587,0.06996163118194543,0.0046380749078206865,0.16983500717360114,0.03086997193638915
021033,12758,43491,0.07961838681699913,0.23036452461480647,0.18615770496943093,0.1315525773462909,0.003551296505073281,0.2108786610878661,0.05588650258661232
021035,38302,36692,0.06948956555255768,0.2731635781895747,0.15944337110333665,0.16471872426192036,0.001986401813091588,0.2959062869960745,0.034567385515116705
021037,91456,56772,0.05825677795205019,0.13745341269399788,0.1388864590622813,0.12258696394700819,7.259275741224898e-4,0.3448129851799577,0.06459937018894332
021039,4954,40913,0.07895897662108513,0.14080459770114942,0.1988292289059346,0.0632897750136946,0.009674329501915711,0.16608996539792387,0.020185708518368994
021041,10776,42882,0.10868257469420493,0.20099255583126552,0.15089086859688197,0.17886433681711245,0.007071960297766749,0.2869001297016861,0.07730141054194506
021043,27292,37367,0.10832811521603006,0.19263642340565418,0.16187893888318922,0.03623873493558316,0.0021414482952944493,0.22144386067328273,0.018943280082075332
021045,15928,32315,0.09319274306093968,0.24220212102308172,0.1901054746358614,0.05544288669933839,0.003197130380536494,0.1191178754464979,0.03704168759417378
021047,73936,40253,0.1039786401925391,0.1978961468757387,0.11000054100843973,0.4942385361602384,0.0012883145536206763,0.32549925281891046,0.06784245834235014
021049,35706,49069,0.06888347260909936,0.1422125079320313,0.16428611437853582,0.1507028156270226,0.0018472819572727915,0.2904041962357297,0.08124684926903042
021051,21160,22174,0.11671536214055052,0.41593957546555543,0.13506616257088846,0.12151684796009177,0.0034639927073837735,0.11112753066351411,0.03879962192816635
021053,10172,29872,0.08885503935008886,0.23401501423763915,0.1783326779394416,0.043541916627402255,0.0054103028734144454,0.12259076647243389,0.014254817145104208
021055,9211,38739,0.06099143524526343,0.20182746573501748,0.19422429703615243,0.02996394932677693,0.006073636119322763,0.15283626455288582,0.03886657257626751
021057,6780,33268,0.07208237986270023,0.26127751714182607,0.20147492625368732,0.06669285857241058,0.0068206423673763976,0.149706457925636,0.027876106194690265
021059,98724,46675,0.06484670663775141,0.15992057430884374,0.1608929946112394,0.17465950389824125,6.186039407362151e-4,0.3091885519680398,0.05889145496535797
